Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Serviço População Ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual; Escolaridade 
PNADC_032023 ; Ceará ;  ;  ;  ; Não ;  ; 1127662.58687735 ; 1127662.58687735 ; 1127662.58687735 ; 0 ; 100 ; 100 ; 1195.14099178957 ; 10.3473984338471 
PNADC_032023 ; Ceará ;  ;  ;  ;  ; Trabalhador doméstico ; 222705.6059972 ; 222705.6059972 ; 222705.6059972 ; 0 ; 100 ; 100 ; 686.649943070882 ; 8.88757464134446 
PNADC_032023 ; Ceará ;  ;  ;  ;  ;  ; 7513777.84772166 ; 3660513.35568298 ; 4030797.2040516 ; 9.18636759984911 ; 48.7173487141748 ; 53.6454136087325 ; 1902.33077696034 ; 10.0998778748186 
PNADC_032023 ;  ; Homem ;  ; Amarela ; Sim ; Trabalhador doméstico ; 1136.37423405 ; 1136.37423405 ; 1136.37423405 ; 0 ; 100 ; 100 ; 1901.31991567059 ; 9.7655615849178 
PNADC_032023 ;  ; Homem ;  ; Amarela ; Sim ;  ; 163502.3447699 ; 163502.3447699 ; 163502.3447699 ; 0 ; 100 ; 100 ; 4147.10356836858 ; 12.823348222424 
PNADC_032023 ;  ; Homem ;  ; Amarela ; Não ; Trabalhador doméstico ; 2714.40923356 ; 2714.40923356 ; 2714.40923356 ; 0 ; 100 ; 100 ; 981.854522498114 ; 11.450794526237 
PNADC_032023 ;  ; Homem ;  ; Amarela ; Não ;  ; 54628.27887716 ; 54628.27887716 ; 54628.27887716 ; 0 ; 100 ; 100 ; 4927.49978716082 ; 12.0530421524206 
PNADC_032023 ;  ; Homem ;  ; Amarela ;  ; Trabalhador doméstico ; 3850.78346761 ; 3850.78346761 ; 3850.78346761 ; 0 ; 100 ; 100 ; 1253.19067803385 ; 10.9063055706062 
PNADC_032023 ;  ; Homem ;  ; Amarela ;  ;  ; 605622.74080621 ; 404638.88623272 ; 427709.57008288 ; 5.39400692991028 ; 66.8136876257423 ; 70.623102678329 ; 4623.46708099483 ; 12.1023656413247 
PNADC_032023 ;  ; Homem ;  ; Branca ; Sim ; Trabalhador doméstico ; 55583.95574345 ; 55583.95574345 ; 55583.95574345 ; 0 ; 100 ; 100 ; 2366.7869282753 ; 8.26295630574383 
PNADC_032023 ;  ; Homem ;  ; Branca ; Sim ;  ; 10146781.4478101 ; 10146781.4478101 ; 10146781.4478101 ; 0 ; 100 ; 100 ; 3720.50267546089 ; 12.0940311326744 
PNADC_032023 ;  ; Homem ;  ; Branca ; Não ; Trabalhador doméstico ; 99043.45653852 ; 99043.45653852 ; 99043.45653852 ; 0 ; 100 ; 100 ; 1296.72736610863 ; 8.20468678524004 
PNADC_032023 ;  ; Homem ;  ; Branca ; Não ;  ; 3454126.0419237 ; 3454126.0419237 ; 3454126.0419237 ; 0 ; 100 ; 100 ; 3042.03225351562 ; 11.3114334454787 
PNADC_032023 ;  ; Homem ;  ; Branca ;  ; Trabalhador doméstico ; 154627.41228197 ; 154627.41228197 ; 154627.41228197 ; 0 ; 100 ; 100 ; 1684.11362932642 ; 8.2256500277393 
PNADC_032023 ;  ; Homem ;  ; Branca ;  ;  ; 35796116.3322382 ; 24438090.5131132 ; 25758855.8112026 ; 5.12742222624265 ; 68.270228776478 ; 71.9599175847019 ; 4186.9146524111 ; 11.1424284369622 
PNADC_032023 ;  ; Homem ;  ; Indígena ; Sim ; Trabalhador doméstico ; 1362.70983967 ; 1362.70983967 ; 1362.70983967 ; 0 ; 100 ; 100 ; 1782.19630309473 ; 9.49687995314099 
PNADC_032023 ;  ; Homem ;  ; Indígena ; Sim ;  ; 65697.8343582 ; 65697.8343582 ; 65697.8343582 ; 0 ; 100 ; 100 ; 2554.29599752093 ; 10.5207365310004 
PNADC_032023 ;  ; Homem ;  ; Indígena ; Não ; Trabalhador doméstico ; 1633.28250842 ; 1633.28250842 ; 1633.28250842 ; 0 ; 100 ; 100 ; 851.718060290646 ; 4.90167239956925 
PNADC_032023 ;  ; Homem ;  ; Indígena ; Não ;  ; 51657.08026913 ; 51657.08026913 ; 51657.08026913 ; 0 ; 100 ; 100 ; 1578.85985804786 ; 9.32343120561436 
PNADC_032023 ;  ; Homem ;  ; Indígena ;  ; Trabalhador doméstico ; 2995.99234809 ; 2995.99234809 ; 2995.99234809 ; 0 ; 100 ; 100 ; 1274.94072234996 ; 7.2041175995251 
PNADC_032023 ;  ; Homem ;  ; Indígena ;  ;  ; 336784.27811243 ; 220819.90573431 ; 243110.83131353 ; 9.16903844176005 ; 65.567165715673 ; 72.185920517457 ; 2327.61431383928 ; 9.38004045619707 
PNADC_032023 ;  ; Homem ;  ; Parda ; Sim ; Trabalhador doméstico ; 97440.53416114 ; 97440.53416114 ; 97440.53416114 ; 0 ; 100 ; 100 ; 1687.14786174467 ; 8.10229084713943 
PNADC_032023 ;  ; Homem ;  ; Parda ; Sim ;  ; 9831542.88045075 ; 9831542.88045075 ; 9831542.88045075 ; 0 ; 100 ; 100 ; 2519.59584559054 ; 11.1083066075538 
PNADC_032023 ;  ; Homem ;  ; Parda ; Não ; Trabalhador doméstico ; 167499.56595901 ; 167499.56595901 ; 167499.56595901 ; 0 ; 100 ; 100 ; 1159.21851846848 ; 7.66978752673719 
PNADC_032023 ;  ; Homem ;  ; Parda ; Não ;  ; 5361642.9196716 ; 5361642.9196716 ; 5361642.9196716 ; 0 ; 100 ; 100 ; 1622.81476325973 ; 9.70261261508394 
PNADC_032023 ;  ; Homem ;  ; Parda ;  ; Trabalhador doméstico ; 264940.10012015 ; 264940.10012015 ; 264940.10012015 ; 0 ; 100 ; 100 ; 1355.21514895533 ; 7.83590372355663 
PNADC_032023 ;  ; Homem ;  ; Parda ;  ;  ; 38373590.6970339 ; 25381689.7697528 ; 27380005.7878649 ; 7.29844994772699 ; 66.143640218987 ; 71.3511696208851 ; 2453.75157964903 ; 9.84691457328437 
PNADC_032023 ;  ; Homem ;  ; Preta ; Sim ; Trabalhador doméstico ; 23673.62245052 ; 23673.62245052 ; 23673.62245052 ; 0 ; 100 ; 100 ; 1656.46909160552 ; 7.01848555629924 
PNADC_032023 ;  ; Homem ;  ; Preta ; Sim ;  ; 2833947.31548894 ; 2833947.31548894 ; 2833947.31548894 ; 0 ; 100 ; 100 ; 2491.97193562736 ; 10.9983607932299 
PNADC_032023 ;  ; Homem ;  ; Preta ; Não ; Trabalhador doméstico ; 41143.42615699 ; 41143.42615699 ; 41143.42615699 ; 0 ; 100 ; 100 ; 1225.81204875575 ; 7.86045525448981 
PNADC_032023 ;  ; Homem ;  ; Preta ; Não ;  ; 1324448.25128842 ; 1324448.25128842 ; 1324448.25128842 ; 0 ; 100 ; 100 ; 1577.84682454321 ; 9.79333282349237 
PNADC_032023 ;  ; Homem ;  ; Preta ;  ; Trabalhador doméstico ; 64817.04860751 ; 64817.04860751 ; 64817.04860751 ; 0 ; 100 ; 100 ; 1384.81381899099 ; 7.53855897692849 
PNADC_032023 ;  ; Homem ;  ; Preta ;  ;  ; 9444468.70392298 ; 6528951.89704429 ; 7067900.10504988 ; 7.62529464190535 ; 69.1299013393134 ; 74.8363971190255 ; 2392.2182386042 ; 9.93867998445813 
PNADC_032023 ;  ; Homem ;  ; Negra ; Sim ; Trabalhador doméstico ; 121114.15661166 ; 121114.15661166 ; 121114.15661166 ; 0 ; 100 ; 100 ; 1681.15122483748 ; 7.89502906061909 
PNADC_032023 ;  ; Homem ;  ; Negra ; Sim ;  ; 12665490.1959397 ; 12665490.1959397 ; 12665490.1959397 ; 0 ; 100 ; 100 ; 2513.41490002331 ; 11.0836583719303 
PNADC_032023 ;  ; Homem ;  ; Negra ; Não ; Trabalhador doméstico ; 208642.992116 ; 208642.992116 ; 208642.992116 ; 0 ; 100 ; 100 ; 1172.32747999049 ; 7.70647093744601 
PNADC_032023 ;  ; Homem ;  ; Negra ; Não ;  ; 6686091.17096002 ; 6686091.17096002 ; 6686091.17096002 ; 0 ; 100 ; 100 ; 1613.90729227802 ; 9.72041888970844 
PNADC_032023 ;  ; Homem ;  ; Negra ;  ; Trabalhador doméstico ; 329757.14872766 ; 329757.14872766 ; 329757.14872766 ; 0 ; 100 ; 100 ; 1361.02645531911 ; 7.77882851406359 
PNADC_032023 ;  ; Homem ;  ; Negra ;  ;  ; 47818059.4009569 ; 31910641.6667971 ; 34447905.8929147 ; 7.36551079187523 ; 66.7334518936135 ; 72.0395313495834 ; 2441.10037325951 ; 9.86503108930027 
PNADC_032023 ;  ; Homem ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 58083.03981717 ; 58083.03981717 ; 58083.03981717 ; 0 ; 100 ; 100 ; 2343.9649113628 ; 8.32266431848199 
PNADC_032023 ;  ; Homem ;  ; Não Negra ; Sim ;  ; 10377546.9232966 ; 10377546.9232966 ; 10377546.9232966 ; 0 ; 100 ; 100 ; 3719.50833894934 ; 12.0945912634068 
PNADC_032023 ;  ; Homem ;  ; Não Negra ; Não ; Trabalhador doméstico ; 103391.1482805 ; 103391.1482805 ; 103391.1482805 ; 0 ; 100 ; 100 ; 1281.26785929631 ; 8.23347425629513 
PNADC_032023 ;  ; Homem ;  ; Não Negra ; Não ;  ; 3561741.7502449 ; 3561741.7502449 ; 3561741.7502449 ; 0 ; 100 ; 100 ; 3049.53902629176 ; 11.2948111451313 
PNADC_032023 ;  ; Homem ;  ; Não Negra ;  ; Trabalhador doméstico ; 161474.18809767 ; 161474.18809767 ; 161474.18809767 ; 0 ; 100 ; 100 ; 1666.12384828898 ; 8.26571523846241 
PNADC_032023 ;  ; Homem ;  ; Não Negra ;  ;  ; 36747873.6837583 ; 25070630.3614415 ; 26437014.9785245 ; 5.16845270993328 ; 68.2233496751191 ; 71.9416181900316 ; 4177.48881066354 ; 11.1424211058894 
PNADC_032023 ;  ; Homem ;  ;  ; Sim ; Trabalhador doméstico ; 179197.19642883 ; 179197.19642883 ; 179197.19642883 ; 0 ; 100 ; 100 ; 1895.98847962179 ; 8.03602467676835 
PNADC_032023 ;  ; Homem ;  ;  ; Sim ;  ; 23043037.1192363 ; 23043037.1192363 ; 23043037.1192363 ; 0 ; 100 ; 100 ; 3056.58510764696 ; 11.5410450499091 
PNADC_032023 ;  ; Homem ;  ;  ; Não ; Trabalhador doméstico ; 312034.1403965 ; 312034.1403965 ; 312034.1403965 ; 0 ; 100 ; 100 ; 1208.53868479033 ; 7.89149367303243 
PNADC_032023 ;  ; Homem ;  ;  ; Não ;  ; 10247832.9212049 ; 10247832.9212049 ; 10247832.9212049 ; 0 ; 100 ; 100 ; 2112.35499038291 ; 10.2771279343279 
PNADC_032023 ;  ; Homem ;  ;  ;  ; Trabalhador doméstico ; 491231.33682533 ; 491231.33682533 ; 491231.33682533 ; 0 ; 100 ; 100 ; 1461.51122632848 ; 7.94585278665561 
PNADC_032023 ;  ; Homem ;  ;  ;  ;  ; 84565933.0847153 ; 56981272.0282386 ; 60884920.8714393 ; 6.41151994176583 ; 67.3808825253033 ; 71.996983478497 ; 3205.81009582231 ; 10.4300565131512 
PNADC_032023 ;  ; Mulher ;  ; Amarela ; Sim ; Trabalhador doméstico ; 10308.76885133 ; 10308.76885133 ; 10308.76885133 ; 0 ; 100 ; 100 ; 2098.60125470925 ; 11.0468617068989 
PNADC_032023 ;  ; Mulher ;  ; Amarela ; Sim ;  ; 136333.9235161 ; 136333.9235161 ; 136333.9235161 ; 0 ; 100 ; 100 ; 3693.03398620539 ; 13.7109491006224 
PNADC_032023 ;  ; Mulher ;  ; Amarela ; Não ; Trabalhador doméstico ; 18928.91191475 ; 18928.91191475 ; 18928.91191475 ; 0 ; 100 ; 100 ; 1185.85013085417 ; 10.2125824618346 
PNADC_032023 ;  ; Mulher ;  ; Amarela ; Não ;  ; 79031.48679016 ; 79031.48679016 ; 79031.48679016 ; 0 ; 100 ; 100 ; 3493.89656512882 ; 12.9822816957317 
PNADC_032023 ;  ; Mulher ;  ; Amarela ;  ; Trabalhador doméstico ; 29237.68076608 ; 29237.68076608 ; 29237.68076608 ; 0 ; 100 ; 100 ; 1507.67252264695 ; 10.5077634384226 
PNADC_032023 ;  ; Mulher ;  ; Amarela ;  ;  ; 734065.46360806 ; 368069.80277075 ; 400791.45268062 ; 8.16425841694409 ; 50.1412777222378 ; 54.5988706117108 ; 4027.41002923458 ; 12.1695111913912 
PNADC_032023 ;  ; Mulher ;  ; Branca ; Sim ; Trabalhador doméstico ; 424830.2629703 ; 424830.2629703 ; 424830.2629703 ; 0 ; 100 ; 100 ; 1626.01812824544 ; 9.47790583590186 
PNADC_032023 ;  ; Mulher ;  ; Branca ; Sim ;  ; 8294191.610072 ; 8294191.610072 ; 8294191.610072 ; 0 ; 100 ; 100 ; 2949.0324505755 ; 12.9996405039124 
PNADC_032023 ;  ; Mulher ;  ; Branca ; Não ; Trabalhador doméstico ; 1307669.05931507 ; 1307669.05931507 ; 1307669.05931507 ; 0 ; 100 ; 100 ; 1082.27196177337 ; 9.17791543985486 
PNADC_032023 ;  ; Mulher ;  ; Branca ; Não ;  ; 3946779.68114423 ; 3946779.68114423 ; 3946779.68114423 ; 0 ; 100 ; 100 ; 2106.00435395449 ; 11.8501627520419 
PNADC_032023 ;  ; Mulher ;  ; Branca ;  ; Trabalhador doméstico ; 1732499.32228537 ; 1732499.32228537 ; 1732499.32228537 ; 0 ; 100 ; 100 ; 1215.85325532848 ; 9.25145139486685 
PNADC_032023 ;  ; Mulher ;  ; Branca ;  ;  ; 39333666.4623846 ; 19686456.3080375 ; 21155970.7350196 ; 6.94609784343071 ; 50.0498887558931 ; 53.7859107420137 ; 3207.70033612584 ; 11.4032045069464 
PNADC_032023 ;  ; Mulher ;  ; Indígena ; Sim ; Trabalhador doméstico ; 2728.35262691 ; 2728.35262691 ; 2728.35262691 ; 0 ; 100 ; 100 ; 1493.6104868057 ; 9.30370927229757 
PNADC_032023 ;  ; Mulher ;  ; Indígena ; Sim ;  ; 42545.42728896 ; 42545.42728896 ; 42545.42728896 ; 0 ; 100 ; 100 ; 1975.73578133474 ; 12.3215279430946 
PNADC_032023 ;  ; Mulher ;  ; Indígena ; Não ; Trabalhador doméstico ; 31394.74921575 ; 31394.74921575 ; 31394.74921575 ; 0 ; 100 ; 100 ; 1227.41800786012 ; 8.48153385296773 
PNADC_032023 ;  ; Mulher ;  ; Indígena ; Não ;  ; 58202.65134615 ; 58202.65134615 ; 58202.65134615 ; 0 ; 100 ; 100 ; 1983.29362950493 ; 10.4460198824002 
PNADC_032023 ;  ; Mulher ;  ; Indígena ;  ; Trabalhador doméstico ; 34123.10184266 ; 34123.10184266 ; 34123.10184266 ; 0 ; 100 ; 100 ; 1248.7017397009 ; 8.54825612762148 
PNADC_032023 ;  ; Mulher ;  ; Indígena ;  ;  ; 413322.95663593 ; 165934.04980162 ; 192705.72234449 ; 13.8925156021115 ; 40.1463424998628 ; 46.6235226596021 ; 1989.16019439186 ; 10.1819457436381 
PNADC_032023 ;  ; Mulher ;  ; Parda ; Sim ; Trabalhador doméstico ; 589851.16011127 ; 589851.16011127 ; 589851.16011127 ; 0 ; 100 ; 100 ; 1559.58450942728 ; 9.01157647536947 
PNADC_032023 ;  ; Mulher ;  ; Parda ; Sim ;  ; 6755037.84177077 ; 6755037.84177077 ; 6755037.84177077 ; 0 ; 100 ; 100 ; 2052.94721238357 ; 12.0420896770125 
PNADC_032023 ;  ; Mulher ;  ; Parda ; Não ; Trabalhador doméstico ; 2100780.06586463 ; 2100780.06586463 ; 2100780.06586463 ; 0 ; 100 ; 100 ; 902.16702144112 ; 8.85019442499844 
PNADC_032023 ;  ; Mulher ;  ; Parda ; Não ;  ; 5042357.29949041 ; 5042357.29949041 ; 5042357.29949041 ; 0 ; 100 ; 100 ; 1344.79586517461 ; 10.8015237469357 
PNADC_032023 ;  ; Mulher ;  ; Parda ;  ; Trabalhador doméstico ; 2690631.2259759 ; 2690631.2259759 ; 2690631.2259759 ; 0 ; 100 ; 100 ; 1046.56144814006 ; 8.88591479665545 
PNADC_032023 ;  ; Mulher ;  ; Parda ;  ;  ; 40223096.2397221 ; 17901516.8743226 ; 20124781.1270777 ; 11.0473959379548 ; 44.5055665720833 ; 50.0328990268124 ; 1961.18814172807 ; 10.2869284176061 
PNADC_032023 ;  ; Mulher ;  ; Preta ; Sim ; Trabalhador doméstico ; 228039.83540988 ; 228039.83540988 ; 228039.83540988 ; 0 ; 100 ; 100 ; 1603.49872220129 ; 9.70001510768662 
PNADC_032023 ;  ; Mulher ;  ; Preta ; Sim ;  ; 1916357.49132921 ; 1916357.49132921 ; 1916357.49132921 ; 0 ; 100 ; 100 ; 2026.25728176752 ; 11.9520801484328 
PNADC_032023 ;  ; Mulher ;  ; Preta ; Não ; Trabalhador doméstico ; 608168.73564336 ; 608168.73564336 ; 608168.73564336 ; 0 ; 100 ; 100 ; 936.080148723119 ; 8.90300187392675 
PNADC_032023 ;  ; Mulher ;  ; Preta ; Não ;  ; 1375414.5529529 ; 1375414.5529529 ; 1375414.5529529 ; 0 ; 100 ; 100 ; 1282.14719046647 ; 10.672299136367 
PNADC_032023 ;  ; Mulher ;  ; Preta ;  ; Trabalhador doméstico ; 836208.57105324 ; 836208.57105324 ; 836208.57105324 ; 0 ; 100 ; 100 ; 1118.08978951616 ; 9.1202642146772 
PNADC_032023 ;  ; Mulher ;  ; Preta ;  ;  ; 9703618.51795163 ; 4731682.27331519 ; 5391208.4787138 ; 12.2333648940238 ; 48.7620392801058 ; 55.558743047659 ; 1909.18832467763 ; 10.4214402966948 
PNADC_032023 ;  ; Mulher ;  ; Negra ; Sim ; Trabalhador doméstico ; 817890.99552115 ; 817890.99552115 ; 817890.99552115 ; 0 ; 100 ; 100 ; 1571.82842690281 ; 9.20244571675567 
PNADC_032023 ;  ; Mulher ;  ; Negra ; Sim ;  ; 8671395.33309998 ; 8671395.33309998 ; 8671395.33309998 ; 0 ; 100 ; 100 ; 2047.04880197621 ; 12.0222165233613 
PNADC_032023 ;  ; Mulher ;  ; Negra ; Não ; Trabalhador doméstico ; 2708948.80150799 ; 2708948.80150799 ; 2708948.80150799 ; 0 ; 100 ; 100 ; 909.794947866522 ; 8.86209671355343 
PNADC_032023 ;  ; Mulher ;  ; Negra ; Não ;  ; 6417771.85244331 ; 6417771.85244331 ; 6417771.85244331 ; 0 ; 100 ; 100 ; 1331.37635074038 ; 10.7737843493934 
PNADC_032023 ;  ; Mulher ;  ; Negra ;  ; Trabalhador doméstico ; 3526839.79702914 ; 3526839.79702914 ; 3526839.79702914 ; 0 ; 100 ; 100 ; 1063.5451820106 ; 8.94157281703589 
PNADC_032023 ;  ; Mulher ;  ; Negra ;  ;  ; 49926714.7576737 ; 22633199.1476378 ; 25515989.6057915 ; 11.2979762991413 ; 45.3328428627664 ; 51.1068868232908 ; 1950.20522131248 ; 10.3130327002403 
PNADC_032023 ;  ; Mulher ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 437867.38444854 ; 437867.38444854 ; 437867.38444854 ; 0 ; 100 ; 100 ; 1636.31918202932 ; 9.5148563357899 
PNADC_032023 ;  ; Mulher ;  ; Não Negra ; Sim ;  ; 8474010.78887518 ; 8474010.78887518 ; 8474010.78887518 ; 0 ; 100 ; 100 ; 2955.93500736954 ; 13.0073499106006 
PNADC_032023 ;  ; Mulher ;  ; Não Negra ; Não ; Trabalhador doméstico ; 1357992.72044557 ; 1357992.72044557 ; 1357992.72044557 ; 0 ; 100 ; 100 ; 1087.08267958543 ; 9.1763734169524 
PNADC_032023 ;  ; Mulher ;  ; Não Negra ; Não ;  ; 4084433.29129475 ; 4084433.29129475 ; 4084433.29129475 ; 0 ; 100 ; 100 ; 2131.48089430576 ; 11.8528438535858 
PNADC_032023 ;  ; Mulher ;  ; Não Negra ;  ; Trabalhador doméstico ; 1795860.10489411 ; 1795860.10489411 ; 1795860.10489411 ; 0 ; 100 ; 100 ; 1221.23804632137 ; 9.25888930751131 
PNADC_032023 ;  ; Mulher ;  ; Não Negra ;  ;  ; 40490275.3121283 ; 20223714.8027502 ; 21753143.2458815 ; 7.03083883484716 ; 49.9470913616941 ; 53.7243648708057 ; 3212.60658358177 ; 11.4050418465514 
PNADC_032023 ;  ; Mulher ;  ;  ; Sim ; Trabalhador doméstico ; 1255758.37996969 ; 1255758.37996969 ; 1255758.37996969 ; 0 ; 100 ; 100 ; 1594.31555397978 ; 9.31167934677655 
PNADC_032023 ;  ; Mulher ;  ;  ; Sim ;  ; 17145406.1219752 ; 17145406.1219752 ; 17145406.1219752 ; 0 ; 100 ; 100 ; 2496.26017997275 ; 12.5102243536459 
PNADC_032023 ;  ; Mulher ;  ;  ; Não ; Trabalhador doméstico ; 4066941.52195356 ; 4066941.52195356 ; 4066941.52195356 ; 0 ; 100 ; 100 ; 968.973629355899 ; 8.96797878194118 
PNADC_032023 ;  ; Mulher ;  ;  ; Não ;  ; 10502205.1437381 ; 10502205.1437381 ; 10502205.1437381 ; 0 ; 100 ; 100 ; 1641.89351242371 ; 11.1966608922327 
PNADC_032023 ;  ; Mulher ;  ;  ;  ; Trabalhador doméstico ; 5322699.90192325 ; 5322699.90192325 ; 5322699.90192325 ; 0 ; 100 ; 100 ; 1116.7378238833 ; 9.04943716183023 
PNADC_032023 ;  ; Mulher ;  ;  ;  ;  ; 90416990.069802 ; 42856913.950388 ; 47269132.851673 ; 9.33424972091249 ; 47.3991822967148 ; 52.279038281612 ; 2547.16099580377 ; 10.8087479924632 
PNADC_032023 ;  ;  ;  ; Amarela ; Sim ; Trabalhador doméstico ; 11445.14308538 ; 11445.14308538 ; 11445.14308538 ; 0 ; 100 ; 100 ; 2079.01343227051 ; 10.9262555918578 
PNADC_032023 ;  ;  ;  ; Amarela ; Sim ;  ; 299836.268286 ; 299836.268286 ; 299836.268286 ; 0 ; 100 ; 100 ; 3940.64059429443 ; 13.2223848534432 
PNADC_032023 ;  ;  ;  ; Amarela ; Não ; Trabalhador doméstico ; 21643.32114831 ; 21643.32114831 ; 21643.32114831 ; 0 ; 100 ; 100 ; 1160.26590747491 ; 10.3444564083114 
PNADC_032023 ;  ;  ;  ; Amarela ; Não ;  ; 133659.76566732 ; 133659.76566732 ; 133659.76566732 ; 0 ; 100 ; 100 ; 4077.24325041345 ; 12.613851190599 
PNADC_032023 ;  ;  ;  ; Amarela ;  ; Trabalhador doméstico ; 33088.46423369 ; 33088.46423369 ; 33088.46423369 ; 0 ; 100 ; 100 ; 1478.05632549975 ; 10.5484799708325 
PNADC_032023 ;  ;  ;  ; Amarela ;  ;  ; 1339688.20441427 ; 772708.68900347 ; 828501.0227635 ; 6.73412973878201 ; 57.6782483011641 ; 61.842824325361 ; 4342.70003800051 ; 12.1389903378254 
PNADC_032023 ;  ;  ;  ; Branca ; Sim ; Trabalhador doméstico ; 480414.21871375 ; 480414.21871375 ; 480414.21871375 ; 0 ; 100 ; 100 ; 1711.7251256512 ; 9.34010497685287 
PNADC_032023 ;  ;  ;  ; Branca ; Sim ;  ; 18440973.057882 ; 18440973.057882 ; 18440973.057882 ; 0 ; 100 ; 100 ; 3373.51871498437 ; 12.5022288198552 
PNADC_032023 ;  ;  ;  ; Branca ; Não ; Trabalhador doméstico ; 1406712.51585359 ; 1406712.51585359 ; 1406712.51585359 ; 0 ; 100 ; 100 ; 1097.25091673464 ; 9.11091807993088 
PNADC_032023 ;  ;  ;  ; Branca ; Não ;  ; 7400905.72306793 ; 7400905.72306793 ; 7400905.72306793 ; 0 ; 100 ; 100 ; 2543.80944863837 ; 11.6001441965652 
PNADC_032023 ;  ;  ;  ; Branca ;  ; Trabalhador doméstico ; 1887126.73456734 ; 1887126.73456734 ; 1887126.73456734 ; 0 ; 100 ; 100 ; 1254.03817116254 ; 9.16920465442507 
PNADC_032023 ;  ;  ;  ; Branca ;  ;  ; 75129782.7946228 ; 44124546.8211507 ; 46914826.5462222 ; 5.94754351766034 ; 58.7310986134101 ; 62.4450448292524 ; 3753.07279540202 ; 11.2788457485192 
PNADC_032023 ;  ;  ;  ; Indígena ; Sim ; Trabalhador doméstico ; 4091.06246658 ; 4091.06246658 ; 4091.06246658 ; 0 ; 100 ; 100 ; 1589.73679498574 ; 9.36805333687039 
PNADC_032023 ;  ;  ;  ; Indígena ; Sim ;  ; 108243.26164716 ; 108243.26164716 ; 108243.26164716 ; 0 ; 100 ; 100 ; 2326.8906954683 ; 11.2338939864524 
PNADC_032023 ;  ;  ;  ; Indígena ; Não ; Trabalhador doméstico ; 33028.03172417 ; 33028.03172417 ; 33028.03172417 ; 0 ; 100 ; 100 ; 1208.83911833064 ; 8.33089678796537 
PNADC_032023 ;  ;  ;  ; Indígena ; Não ;  ; 109859.73161528 ; 109859.73161528 ; 109859.73161528 ; 0 ; 100 ; 100 ; 1790.73302301819 ; 9.92950403946955 
PNADC_032023 ;  ;  ;  ; Indígena ;  ; Trabalhador doméstico ; 37119.09419075 ; 37119.09419075 ; 37119.09419075 ; 0 ; 100 ; 100 ; 1250.81956592894 ; 8.4476590547259 
PNADC_032023 ;  ;  ;  ; Indígena ;  ;  ; 750107.23474836 ; 386753.95553593 ; 435816.55365802 ; 11.2576261067377 ; 51.5598220653978 ; 58.1005666215477 ; 2183.87975252091 ; 9.8227394437375 
PNADC_032023 ;  ;  ;  ; Parda ; Sim ; Trabalhador doméstico ; 687291.69427241 ; 687291.69427241 ; 687291.69427241 ; 0 ; 100 ; 100 ; 1577.66975808193 ; 8.88705611246103 
PNADC_032023 ;  ;  ;  ; Parda ; Sim ;  ; 16586580.7222215 ; 16586580.7222215 ; 16586580.7222215 ; 0 ; 100 ; 100 ; 2329.54888962568 ; 11.4904748392546 
PNADC_032023 ;  ;  ;  ; Parda ; Não ; Trabalhador doméstico ; 2268279.63182364 ; 2268279.63182364 ; 2268279.63182364 ; 0 ; 100 ; 100 ; 920.93054252287 ; 8.77057510122704 
PNADC_032023 ;  ;  ;  ; Parda ; Não ;  ; 10404000.219162 ; 10404000.219162 ; 10404000.219162 ; 0 ; 100 ; 100 ; 1488.22096084692 ; 10.2415083661495 
PNADC_032023 ;  ;  ;  ; Parda ;  ; Trabalhador doméstico ; 2955571.32609605 ; 2955571.32609605 ; 2955571.32609605 ; 0 ; 100 ; 100 ; 1074.04096173299 ; 8.79794519865387 
PNADC_032023 ;  ;  ;  ; Parda ;  ;  ; 78596686.936756 ; 43283206.6440754 ; 47504786.9149426 ; 8.88664184185456 ; 55.070014183809 ; 60.4412078503615 ; 2251.99575043337 ; 10.072678011723 
PNADC_032023 ;  ;  ;  ; Preta ; Sim ; Trabalhador doméstico ; 251713.4578604 ; 251713.4578604 ; 251713.4578604 ; 0 ; 100 ; 100 ; 1608.48057949648 ; 9.46111233536015 
PNADC_032023 ;  ;  ;  ; Preta ; Sim ;  ; 4750304.80681815 ; 4750304.80681815 ; 4750304.80681815 ; 0 ; 100 ; 100 ; 2304.09435681071 ; 11.3841700142561 
PNADC_032023 ;  ;  ;  ; Preta ; Não ; Trabalhador doméstico ; 649312.16180035 ; 649312.16180035 ; 649312.16180035 ; 0 ; 100 ; 100 ; 954.147316109327 ; 8.84471566295603 
PNADC_032023 ;  ;  ;  ; Preta ; Não ;  ; 2699862.80424132 ; 2699862.80424132 ; 2699862.80424132 ; 0 ; 100 ; 100 ; 1427.41144478107 ; 10.2491193276487 
PNADC_032023 ;  ;  ;  ; Preta ;  ; Trabalhador doméstico ; 901025.61966075 ; 901025.61966075 ; 901025.61966075 ; 0 ; 100 ; 100 ; 1137.0854923101 ; 9.01715154673088 
