Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Posição na ocupação; Pessoas em idade ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual; Escolaridade; Horas trabalhadas 
PNADC_012022 ; Ceará ;  ;  ; Parda ; Sim ; Trabalhador doméstico ; 19681.39355906 ; 19681.39355906 ; 19681.39355906 ; 0 ; 100 ; 100 ; 1490.69682056443 ; 9.68021033540159 ; 41.2099616142942 ; 
PNADC_012022 ; Ceará ;  ;  ; Parda ; Sim ;  ; 574815.88360401 ; 574815.88360401 ; 574815.88360401 ; 0 ; 100 ; 100 ; 1847.00512651295 ; 11.6397205155212 ; 42.0965184289868 ; 
PNADC_012022 ; Ceará ;  ;  ; Parda ; Não ; Trabalhador doméstico ; 146531.71820046 ; 146531.71820046 ; 146531.71820046 ; 0 ; 100 ; 100 ; 623.631158635302 ; 8.60127154497593 ; 28.8199126770746 ; 
PNADC_012022 ; Ceará ;  ;  ; Parda ; Não ;  ; 700720.28038628 ; 700720.28038628 ; 700720.28038628 ; 0 ; 100 ; 100 ; 1079.07410773522 ; 10.0980194806408 ; 34.3245208702352 ; 
PNADC_012022 ; Ceará ;  ;  ; Parda ;  ; Trabalhador doméstico ; 166213.11175952 ; 166213.11175952 ; 166213.11175952 ; 0 ; 100 ; 100 ; 726.934405360334 ; 8.73392823065641 ; 30.2870257511758 ; 
PNADC_012022 ; Ceará ;  ;  ; Parda ;  ;  ; 4846341.68514879 ; 2163760.52521835 ; 2432988.24439171 ; 11.0657221543901 ; 44.6472961625676 ; 50.2025734555077 ; 1654.96490296211 ; 9.70620435153303 ; 36.6480343555515 ; 
PNADC_012022 ; Ceará ;  ;  ; Preta ; Sim ; Trabalhador doméstico ; 2053.09757267 ; 2053.09757267 ; 2053.09757267 ; 0 ; 100 ; 100 ; 1342.01889221521 ; 7.43033636720977 ; 42.8743690786821 ; 
PNADC_012022 ; Ceará ;  ;  ; Preta ; Sim ;  ; 72526.54194019 ; 72526.54194019 ; 72526.54194019 ; 0 ; 100 ; 100 ; 1927.96071352607 ; 11.8774488936982 ; 41.7459148819805 ; 
PNADC_012022 ; Ceará ;  ;  ; Preta ; Não ; Trabalhador doméstico ; 19094.5226214 ; 19094.5226214 ; 19094.5226214 ; 0 ; 100 ; 100 ; 706.264197546395 ; 8.62536085205289 ; 35.8231562539036 ; 
PNADC_012022 ; Ceará ;  ;  ; Preta ; Não ;  ; 72942.33863806 ; 72942.33863806 ; 72942.33863806 ; 0 ; 100 ; 100 ; 1472.88275017614 ; 10.1556003031775 ; 36.7899712001361 ; 
PNADC_012022 ; Ceará ;  ;  ; Preta ;  ; Trabalhador doméstico ; 21147.62019407 ; 21147.62019407 ; 21147.62019407 ; 0 ; 100 ; 100 ; 767.985866862365 ; 8.48505101820581 ; 36.5077168712251 ; 
PNADC_012022 ; Ceará ;  ;  ; Preta ;  ;  ; 507823.88496109 ; 239469.98457948 ; 266884.44732867 ; 10.2720345915957 ; 47.1561089722726 ; 52.5545282985496 ; 1638.45107735268 ; 9.59317652817476 ; 38.3724612907317 ; 
PNADC_012022 ; Ceará ;  ;  ; Negra ; Sim ; Trabalhador doméstico ; 21734.49113173 ; 21734.49113173 ; 21734.49113173 ; 0 ; 100 ; 100 ; 1476.65230983936 ; 9.46009903868971 ; 41.367185949769 ; 
PNADC_012022 ; Ceará ;  ;  ; Negra ; Sim ;  ; 647342.4255442 ; 647342.4255442 ; 647342.4255442 ; 0 ; 100 ; 100 ; 1856.07517745525 ; 11.6662818180875 ; 42.0572377301589 ; 
PNADC_012022 ; Ceará ;  ;  ; Negra ; Não ; Trabalhador doméstico ; 165626.24082186 ; 165626.24082186 ; 165626.24082186 ; 0 ; 100 ; 100 ; 633.216648187912 ; 8.60374204151786 ; 29.6272943590918 ; 
PNADC_012022 ; Ceará ;  ;  ; Negra ; Não ;  ; 773662.61902434 ; 773662.61902434 ; 773662.61902434 ; 0 ; 100 ; 100 ; 1116.23853279489 ; 10.1033682811513 ; 34.5569680745292 ; 
PNADC_012022 ; Ceará ;  ;  ; Negra ;  ; Trabalhador doméstico ; 187360.73195359 ; 187360.73195359 ; 187360.73195359 ; 0 ; 100 ; 100 ; 731.593275650207 ; 8.70854830451581 ; 30.9891622756211 ; 
PNADC_012022 ; Ceará ;  ;  ; Negra ;  ;  ; 5354165.57010988 ; 2403230.50979783 ; 2699872.69172038 ; 10.9872655415292 ; 44.8852482861958 ; 50.4256481494085 ; 1653.31061462628 ; 9.69594275955899 ; 36.8198649352202 ; 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 10414.55307117 ; 10414.55307117 ; 10414.55307117 ; 0 ; 100 ; 100 ; 1336.12716852686 ; 11.4260267290148 ; 46.2474639482269 ; 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ; Sim ;  ; 297921.82470283 ; 297921.82470283 ; 297921.82470283 ; 0 ; 100 ; 100 ; 2213.17896138266 ; 12.7787642439849 ; 41.400451684586 ; 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ; Não ; Trabalhador doméstico ; 33757.93258561 ; 33757.93258561 ; 33757.93258561 ; 0 ; 100 ; 100 ; 704.136376617847 ; 8.44616749558584 ; 29.1832099093253 ; 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ; Não ;  ; 236587.77260697 ; 236587.77260697 ; 236587.77260697 ; 0 ; 100 ; 100 ; 1216.36746158652 ; 10.9576793117501 ; 35.2707699548525 ; 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ;  ; Trabalhador doméstico ; 44172.48565678 ; 44172.48565678 ; 44172.48565678 ; 0 ; 100 ; 100 ; 853.806958177739 ; 9.14904418308848 ; 33.2064514513324 ; 
PNADC_012022 ; Ceará ;  ;  ; Não Negra ;  ;  ; 2124571.10110346 ; 980734.17545762 ; 1103576.22606324 ; 11.1312701111578 ; 46.1615134908051 ; 51.9434828747348 ; 2321.05654716499 ; 10.6516842232354 ; 38.218687176212 ; 
PNADC_012022 ; Ceará ;  ;  ;  ; Sim ; Trabalhador doméstico ; 32149.0442029 ; 32149.0442029 ; 32149.0442029 ; 0 ; 100 ; 100 ; 1431.12975766655 ; 10.0986930274769 ; 42.9481323037641 ; 
PNADC_012022 ; Ceará ;  ;  ;  ; Sim ;  ; 945264.25024703 ; 945264.25024703 ; 945264.25024703 ; 0 ; 100 ; 100 ; 1968.62466918535 ; 12.0177664165657 ; 41.8502364634916 ; 
PNADC_012022 ; Ceará ;  ;  ;  ; Não ; Trabalhador doméstico ; 199384.17340747 ; 199384.17340747 ; 199384.17340747 ; 0 ; 100 ; 100 ; 645.227462143408 ; 8.57560841122844 ; 29.5521059794861 ; 
PNADC_012022 ; Ceará ;  ;  ;  ; Não ;  ; 1010250.39163131 ; 1010250.39163131 ; 1010250.39163131 ; 0 ; 100 ; 100 ; 1139.65269358744 ; 10.3085612718797 ; 34.7241313821085 ; 
PNADC_012022 ; Ceará ;  ;  ;  ;  ; Trabalhador doméstico ; 231533.21761037 ; 231533.21761037 ; 231533.21761037 ; 0 ; 100 ; 100 ; 754.928288767896 ; 8.79654264098809 ; 31.4121822436495 ; 
PNADC_012022 ; Ceará ;  ;  ;  ;  ;  ; 7478736.67121334 ; 3383964.68525545 ; 3803448.91778362 ; 11.0290486765 ; 45.2478116829649 ; 50.8568369899104 ; 1847.16162770439 ; 9.97199032894926 ; 37.2252689227702 ; 
PNADC_012022 ;  ; Homem ;  ; Amarela ; Sim ; Trabalhador doméstico ; 117.24248397 ; 117.24248397 ; 117.24248397 ; 0 ; 100 ; 100 ; 2080.56019569785 ; 11 ; 48 ; 
PNADC_012022 ;  ; Homem ;  ; Amarela ; Sim ;  ; 143687.7371179 ; 143687.7371179 ; 143687.7371179 ; 0 ; 100 ; 100 ; 4110.79470144702 ; 12.5263770102879 ; 42.5759655989636 ; 
PNADC_012022 ;  ; Homem ;  ; Amarela ; Não ; Trabalhador doméstico ; 869.33481356 ; 869.33481356 ; 869.33481356 ; 0 ; 100 ; 100 ; 1089.43171199215 ; 5.27303122078824 ; 31.2696877921176 ; 
PNADC_012022 ;  ; Homem ;  ; Amarela ; Não ;  ; 46897.91391146 ; 46897.91391146 ; 46897.91391146 ; 0 ; 100 ; 100 ; 4482.71321182161 ; 11.434636349482 ; 36.8802495447876 ; 
PNADC_012022 ;  ; Homem ;  ; Amarela ;  ; Trabalhador doméstico ; 986.57729753 ; 986.57729753 ; 986.57729753 ; 0 ; 100 ; 100 ; 1207.2150480308 ; 5.95361047897151 ; 33.2578780391024 ; 
PNADC_012022 ;  ; Homem ;  ; Amarela ;  ;  ; 586529.89593627 ; 386344.75034502 ; 420519.014275 ; 8.12668696774592 ; 65.8695751097739 ; 71.6960920813305 ; 4501.82445411787 ; 11.5244440323977 ; 41.9508807262187 ; 
PNADC_012022 ;  ; Homem ;  ; Branca ; Sim ; Trabalhador doméstico ; 53648.51135828 ; 53648.51135828 ; 53648.51135828 ; 0 ; 100 ; 100 ; 1694.04908096452 ; 6.89938284607299 ; 43.9808272623199 ; 
PNADC_012022 ;  ; Homem ;  ; Branca ; Sim ;  ; 9824513.55557417 ; 9824513.55557417 ; 9824513.55557417 ; 0 ; 100 ; 100 ; 3519.22641277976 ; 12.0967452541952 ; 42.9311054775806 ; 
PNADC_012022 ;  ; Homem ;  ; Branca ; Não ; Trabalhador doméstico ; 106051.12721456 ; 106051.12721456 ; 106051.12721456 ; 0 ; 100 ; 100 ; 1266.6572263267 ; 7.91435496898688 ; 32.7990128860062 ; 
PNADC_012022 ;  ; Homem ;  ; Branca ; Não ;  ; 3182214.92686034 ; 3182214.92686034 ; 3182214.92686034 ; 0 ; 100 ; 100 ; 2578.31135633889 ; 10.9175699080338 ; 38.8292076283955 ; 
PNADC_012022 ;  ; Homem ;  ; Branca ;  ; Trabalhador doméstico ; 159699.63857284 ; 159699.63857284 ; 159699.63857284 ; 0 ; 100 ; 100 ; 1413.09988320408 ; 7.56737510030745 ; 36.5553626243948 ; 
PNADC_012022 ;  ; Homem ;  ; Branca ;  ;  ; 35288464.9476808 ; 23674934.4878937 ; 25555148.4182598 ; 7.35747607328553 ; 67.0897261272049 ; 72.4178522816118 ; 3795.99633749562 ; 11.0223339915708 ; 41.7999994472797 ; 
PNADC_012022 ;  ; Homem ;  ; Indígena ; Sim ; Trabalhador doméstico ; 294.65774722 ; 294.65774722 ; 294.65774722 ; 0 ; 100 ; 100 ; 1485.21888889969 ; 4.75382657566495 ; 44.6838327264124 ; 
PNADC_012022 ;  ; Homem ;  ; Indígena ; Sim ;  ; 76997.77371377 ; 76997.77371377 ; 76997.77371377 ; 0 ; 100 ; 100 ; 2637.02157831002 ; 11.2876118709676 ; 43.5468324036277 ; 
PNADC_012022 ;  ; Homem ;  ; Indígena ; Não ; Trabalhador doméstico ; 2229.18952893 ; 2229.18952893 ; 2229.18952893 ; 0 ; 100 ; 100 ; 1201.20913752591 ; 9.66550935000996 ; 38.9449407325231 ; 
PNADC_012022 ;  ; Homem ;  ; Indígena ; Não ;  ; 45264.21873425 ; 45264.21873425 ; 45264.21873425 ; 0 ; 100 ; 100 ; 1493.87378986588 ; 9.71230326459305 ; 39.2896500174901 ; 
PNADC_012022 ;  ; Homem ;  ; Indígena ;  ; Trabalhador doméstico ; 2523.84727615 ; 2523.84727615 ; 2523.84727615 ; 0 ; 100 ; 100 ; 1234.36711595001 ; 9.05357484325246 ; 39.6149531387563 ; 
PNADC_012022 ;  ; Homem ;  ; Indígena ;  ;  ; 337761.82513317 ; 220026.28825876 ; 245551.84276125 ; 10.3951793704552 ; 65.1424382172289 ; 72.6997027163848 ; 2340.80510407679 ; 9.84896959174088 ; 40.7132122632621 ; 
PNADC_012022 ;  ; Homem ;  ; Parda ; Sim ; Trabalhador doméstico ; 85082.12425457 ; 85082.12425457 ; 85082.12425457 ; 0 ; 100 ; 100 ; 1566.71079380373 ; 7.98417488571882 ; 45.4916673853043 ; 
PNADC_012022 ;  ; Homem ;  ; Parda ; Sim ;  ; 9034956.65018232 ; 9034956.65018232 ; 9034956.65018232 ; 0 ; 100 ; 100 ; 2341.38339318401 ; 10.9771146713913 ; 43.2316516104367 ; 
PNADC_012022 ;  ; Homem ;  ; Parda ; Não ; Trabalhador doméstico ; 157789.48071322 ; 157789.48071322 ; 157789.48071322 ; 0 ; 100 ; 100 ; 1124.72949746768 ; 7.71342355469658 ; 35.6408132267884 ; 
PNADC_012022 ;  ; Homem ;  ; Parda ; Não ;  ; 5030787.46856614 ; 5030787.46856614 ; 5030787.46856614 ; 0 ; 100 ; 100 ; 1481.4675752961 ; 9.47095783356318 ; 38.0692501334336 ; 
PNADC_012022 ;  ; Homem ;  ; Parda ;  ; Trabalhador doméstico ; 242871.60496779 ; 242871.60496779 ; 242871.60496779 ; 0 ; 100 ; 100 ; 1280.80031361731 ; 7.80985610070708 ; 39.0917378321561 ; 
PNADC_012022 ;  ; Homem ;  ; Parda ;  ;  ; 37993267.4410203 ; 24281505.6940524 ; 27113052.7171333 ; 10.4434828959397 ; 63.9100222999937 ; 71.3627822593117 ; 2264.30344943038 ; 9.72220461063233 ; 40.6480534997165 ; 
PNADC_012022 ;  ; Homem ;  ; Preta ; Sim ; Trabalhador doméstico ; 26474.96454003 ; 26474.96454003 ; 26474.96454003 ; 0 ; 100 ; 100 ; 1574.22418300518 ; 7.86950498581898 ; 44.6978095603039 ; 
PNADC_012022 ;  ; Homem ;  ; Preta ; Sim ;  ; 2593090.4358349 ; 2593090.4358349 ; 2593090.4358349 ; 0 ; 100 ; 100 ; 2312.45330326176 ; 10.9270058040977 ; 43.4339042914916 ; 
PNADC_012022 ;  ; Homem ;  ; Preta ; Não ; Trabalhador doméstico ; 37873.02401408 ; 37873.02401408 ; 37873.02401408 ; 0 ; 100 ; 100 ; 1083.75930924073 ; 6.94408627249834 ; 35.1592025800187 ; 
PNADC_012022 ;  ; Homem ;  ; Preta ; Não ;  ; 1201461.96272565 ; 1201461.96272565 ; 1201461.96272565 ; 0 ; 100 ; 100 ; 1566.29661285245 ; 9.38577617455595 ; 38.8615489432202 ; 
PNADC_012022 ;  ; Homem ;  ; Preta ;  ; Trabalhador doméstico ; 64347.98855411 ; 64347.98855411 ; 64347.98855411 ; 0 ; 100 ; 100 ; 1285.55334247807 ; 7.32680700999337 ; 39.0837119118368 ; 
PNADC_012022 ;  ; Homem ;  ; Preta ;  ;  ; 9251426.29719077 ; 6259397.0592798 ; 6992039.07405278 ; 10.4782311284814 ; 67.6587248085248 ; 75.5779579217524 ; 2240.77795816137 ; 9.85197302746477 ; 41.2544713918077 ; 
PNADC_012022 ;  ; Homem ;  ; Negra ; Sim ; Trabalhador doméstico ; 111557.0887946 ; 111557.0887946 ; 111557.0887946 ; 0 ; 100 ; 100 ; 1568.49388723897 ; 7.95654530783803 ; 45.3032673652445 ; 
PNADC_012022 ;  ; Homem ;  ; Negra ; Sim ;  ; 11628047.0860172 ; 11628047.0860172 ; 11628047.0860172 ; 0 ; 100 ; 100 ; 2334.93189372496 ; 10.9659359764166 ; 43.2767545833595 ; 
PNADC_012022 ;  ; Homem ;  ; Negra ; Não ; Trabalhador doméstico ; 195662.5047273 ; 195662.5047273 ; 195662.5047273 ; 0 ; 100 ; 100 ; 1116.72038098674 ; 7.56004602283245 ; 35.5475912187395 ; 
PNADC_012022 ;  ; Homem ;  ; Negra ; Não ;  ; 6232249.43129179 ; 6232249.43129179 ; 6232249.43129179 ; 0 ; 100 ; 100 ; 1497.84621382498 ; 9.45474601881116 ; 38.2219906316383 ; 
PNADC_012022 ;  ; Homem ;  ; Negra ;  ; Trabalhador doméstico ; 307219.5935219 ; 307219.5935219 ; 307219.5935219 ; 0 ; 100 ; 100 ; 1281.80212635251 ; 7.70615171888732 ; 39.0900567810782 ; 
PNADC_012022 ;  ; Homem ;  ; Negra ;  ;  ; 47244693.7382111 ; 30540902.7533322 ; 34105091.7911861 ; 10.450606788207 ; 64.644090874127 ; 72.1881953138838 ; 2259.44761115377 ; 9.7475758921689 ; 40.7723396218756 ; 
PNADC_012022 ;  ; Homem ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 54060.41158947 ; 54060.41158947 ; 54060.41158947 ; 0 ; 100 ; 100 ; 1693.7490848991 ; 6.89646786098126 ; 43.9933755167941 ; 
PNADC_012022 ;  ; Homem ;  ; Não Negra ; Sim ;  ; 10048292.6075533 ; 10048292.6075533 ; 10048292.6075533 ; 0 ; 100 ; 100 ; 3521.2351140062 ; 12.0951614156898 ; 42.9334610035622 ; 
PNADC_012022 ;  ; Homem ;  ; Não Negra ; Não ; Trabalhador doméstico ; 109455.54882745 ; 109455.54882745 ; 109455.54882745 ; 0 ; 100 ; 100 ; 1263.82798140858 ; 7.91265806460656 ; 32.8315503230001 ; 
PNADC_012022 ;  ; Homem ;  ; Não Negra ; Não ;  ; 3277781.71685021 ; 3277781.71685021 ; 3277781.71685021 ; 0 ; 100 ; 100 ; 2589.84400311146 ; 10.9047882200027 ; 38.7998535646189 ; 
PNADC_012022 ;  ; Homem ;  ; Não Negra ;  ; Trabalhador doméstico ; 163515.96041692 ; 163515.96041692 ; 163515.96041692 ; 0 ; 100 ; 100 ; 1409.01316196604 ; 7.57077952021723 ; 36.5217886491408 ; 
PNADC_012022 ;  ; Homem ;  ; Não Negra ;  ;  ; 36225078.2617919 ; 24290100.3195902 ; 26230920.9468788 ; 7.39898012433128 ; 67.0532721670058 ; 72.410943483166 ; 3794.48743654777 ; 11.0195508874361 ; 41.791914132572 ; 
PNADC_012022 ;  ; Homem ;  ;  ; Sim ; Trabalhador doméstico ; 165617.50038407 ; 165617.50038407 ; 165617.50038407 ; 0 ; 100 ; 100 ; 1609.37934634519 ; 7.59938215506995 ; 44.8756960500109 ; 
PNADC_012022 ;  ; Homem ;  ;  ; Sim ;  ; 21676339.6935706 ; 21676339.6935706 ; 21676339.6935706 ; 0 ; 100 ; 100 ; 2884.85508404128 ; 11.4909439352442 ; 43.1176172756377 ; 
PNADC_012022 ;  ; Homem ;  ;  ; Não ; Trabalhador doméstico ; 305118.05355475 ; 305118.05355475 ; 305118.05355475 ; 0 ; 100 ; 100 ; 1168.75118433358 ; 7.69015987216885 ; 34.5732609769939 ; 
PNADC_012022 ;  ; Homem ;  ;  ; Não ;  ; 9510031.148142 ; 9510031.148142 ; 9510031.148142 ; 0 ; 100 ; 100 ; 1873.96325976283 ; 9.96103808405161 ; 38.4211601745203 ; 
PNADC_012022 ;  ; Homem ;  ;  ;  ; Trabalhador doméstico ; 470735.55393882 ; 470735.55393882 ; 470735.55393882 ; 0 ; 100 ; 100 ; 1325.56089431765 ; 7.65774976725098 ; 38.1979362971079 ; 
PNADC_012022 ;  ; Homem ;  ;  ;  ;  ; 83469772.000003 ; 54831003.0729223 ; 60336012.7380648 ; 9.12392021833011 ; 65.6896523844828 ; 72.2848658770299 ; 2941.16936169051 ; 10.3094793776892 ; 41.2240104971134 ; 
PNADC_012022 ;  ; Mulher ;  ; Amarela ; Sim ; Trabalhador doméstico ; 7906.59690638 ; 7906.59690638 ; 7906.59690638 ; 0 ; 100 ; 100 ; 1362.88722321592 ; 9.56151947001633 ; 40.0923702346316 ; 
PNADC_012022 ;  ; Mulher ;  ; Amarela ; Sim ;  ; 149442.26668038 ; 149442.26668038 ; 149442.26668038 ; 0 ; 100 ; 100 ; 3651.27919683789 ; 13.5618279132802 ; 40.9298651764812 ; 
PNADC_012022 ;  ; Mulher ;  ; Amarela ; Não ; Trabalhador doméstico ; 18893.29348971 ; 18893.29348971 ; 18893.29348971 ; 0 ; 100 ; 100 ; 755.55359719057 ; 9.58431031368102 ; 27.1308466642715 ; 
PNADC_012022 ;  ; Mulher ;  ; Amarela ; Não ;  ; 63819.71200007 ; 63819.71200007 ; 63819.71200007 ; 0 ; 100 ; 100 ; 1720.87164670943 ; 11.5513572751666 ; 33.9168672202801 ; 
PNADC_012022 ;  ; Mulher ;  ; Amarela ;  ; Trabalhador doméstico ; 26799.89039609 ; 26799.89039609 ; 26799.89039609 ; 0 ; 100 ; 100 ; 934.731276565451 ; 9.57774266572945 ; 30.9548004435128 ; 
PNADC_012022 ;  ; Mulher ;  ; Amarela ;  ;  ; 733454.78496893 ; 354409.43051428 ; 397950.21532993 ; 10.9412642934623 ; 48.320556055721 ; 54.2569526418439 ; 3325.03944598028 ; 11.7513880836086 ; 37.1151505773545 ; 
PNADC_012022 ;  ; Mulher ;  ; Branca ; Sim ; Trabalhador doméstico ; 439568.60367159 ; 439568.60367159 ; 439568.60367159 ; 0 ; 100 ; 100 ; 1531.8886719842 ; 9.20930989685395 ; 40.6989321933239 ; 
PNADC_012022 ;  ; Mulher ;  ; Branca ; Sim ;  ; 7831804.85406152 ; 7831804.85406152 ; 7831804.85406152 ; 0 ; 100 ; 100 ; 2781.58613453042 ; 12.9961678829956 ; 41.1135549333498 ; 
PNADC_012022 ;  ; Mulher ;  ; Branca ; Não ; Trabalhador doméstico ; 1261247.70650149 ; 1261247.70650149 ; 1261247.70650149 ; 0 ; 100 ; 100 ; 1090.72306577499 ; 9.00085079845438 ; 29.304717618727 ; 
PNADC_012022 ;  ; Mulher ;  ; Branca ; Não ;  ; 3450850.09180248 ; 3450850.09180248 ; 3450850.09180248 ; 0 ; 100 ; 100 ; 1825.68466490789 ; 11.4771326352657 ; 33.1002943170618 ; 
PNADC_012022 ;  ; Mulher ;  ; Branca ;  ; Trabalhador doméstico ; 1700816.31017308 ; 1700816.31017308 ; 1700816.31017308 ; 0 ; 100 ; 100 ; 1204.93664398662 ; 9.05520830089805 ; 32.249502990629 ; 
PNADC_012022 ;  ; Mulher ;  ; Branca ;  ;  ; 39264441.0511559 ; 18915640.4089421 ; 21188360.3703956 ; 10.7262663166184 ; 48.1749896408756 ; 53.9632293320823 ; 2897.71479436179 ; 11.3158872616103 ; 37.5903140758074 ; 
PNADC_012022 ;  ; Mulher ;  ; Indígena ; Sim ; Trabalhador doméstico ; 3711.01181557 ; 3711.01181557 ; 3711.01181557 ; 0 ; 100 ; 100 ; 1344.33041513585 ; 10.4122120765518 ; 38.882274882355 ; 
PNADC_012022 ;  ; Mulher ;  ; Indígena ; Sim ;  ; 37991.54076369 ; 37991.54076369 ; 37991.54076369 ; 0 ; 100 ; 100 ; 1693.9953625558 ; 11.4340269296196 ; 41.9562567720813 ; 
PNADC_012022 ;  ; Mulher ;  ; Indígena ; Não ; Trabalhador doméstico ; 13226.95271831 ; 13226.95271831 ; 13226.95271831 ; 0 ; 100 ; 100 ; 872.925552489967 ; 9.10455098964823 ; 30.8351630773714 ; 
PNADC_012022 ;  ; Mulher ;  ; Indígena ; Não ;  ; 43431.51566388 ; 43431.51566388 ; 43431.51566388 ; 0 ; 100 ; 100 ; 1579.80647342075 ; 10.9597477865581 ; 37.3971987218143 ; 
PNADC_012022 ;  ; Mulher ;  ; Indígena ;  ; Trabalhador doméstico ; 16937.96453388 ; 16937.96453388 ; 16937.96453388 ; 0 ; 100 ; 100 ; 976.802892284884 ; 9.37596694698645 ; 32.5982395633195 ; 
PNADC_012022 ;  ; Mulher ;  ; Indígena ;  ;  ; 340219.45025883 ; 129011.11476149 ; 151807.20347619 ; 15.0164736538839 ; 37.9199703789251 ; 44.6203776299971 ; 1806.81278378033 ; 9.84242586602027 ; 37.9175605331797 ; 
PNADC_012022 ;  ; Mulher ;  ; Parda ; Sim ; Trabalhador doméstico ; 583468.47807474 ; 583468.47807474 ; 583468.47807474 ; 0 ; 100 ; 100 ; 1507.55575196809 ; 9.05163655212158 ; 41.4332016128377 ; 
PNADC_012022 ;  ; Mulher ;  ; Parda ; Sim ;  ; 6124630.02765315 ; 6124630.02765315 ; 6124630.02765315 ; 0 ; 100 ; 100 ; 1971.51304833459 ; 12.0551281653568 ; 41.617057483892 ; 
PNADC_012022 ;  ; Mulher ;  ; Parda ; Não ; Trabalhador doméstico ; 2045317.23940952 ; 2045317.23940952 ; 2045317.23940952 ; 0 ; 100 ; 100 ; 821.481270824449 ; 8.78352242204512 ; 28.7992744245247 ; 
PNADC_012022 ;  ; Mulher ;  ; Parda ; Não ;  ; 4554150.05820249 ; 4554150.05820249 ; 4554150.05820249 ; 0 ; 100 ; 100 ; 1191.39681360068 ; 10.5030456045679 ; 32.3955358346637 ; 
PNADC_012022 ;  ; Mulher ;  ; Parda ;  ; Trabalhador doméstico ; 2628785.71748426 ; 2628785.71748426 ; 2628785.71748426 ; 0 ; 100 ; 100 ; 974.149702208977 ; 8.84344707889514 ; 31.6034201636177 ; 
PNADC_012022 ;  ; Mulher ;  ; Parda ;  ;  ; 39631918.438982 ; 16812389.4867132 ; 20048179.9757804 ; 16.1400710337609 ; 42.4213365108678 ; 50.5859437681447 ; 1813.96281767051 ; 10.2062969871533 ; 36.1989403059142 ; 
PNADC_012022 ;  ; Mulher ;  ; Preta ; Sim ; Trabalhador doméstico ; 200235.58579205 ; 200235.58579205 ; 200235.58579205 ; 0 ; 100 ; 100 ; 1540.84531142492 ; 8.82467512898382 ; 41.102854294787 ; 
PNADC_012022 ;  ; Mulher ;  ; Preta ; Sim ;  ; 1668128.33342956 ; 1668128.33342956 ; 1668128.33342956 ; 0 ; 100 ; 100 ; 1980.41097598661 ; 12.0458921444666 ; 41.3153915629764 ; 
PNADC_012022 ;  ; Mulher ;  ; Preta ; Não ; Trabalhador doméstico ; 561393.70163513 ; 561393.70163513 ; 561393.70163513 ; 0 ; 100 ; 100 ; 923.619681950424 ; 8.78266084641899 ; 30.5342329928556 ; 
PNADC_012022 ;  ; Mulher ;  ; Preta ; Não ;  ; 1150310.20856607 ; 1150310.20856607 ; 1150310.20856607 ; 0 ; 100 ; 100 ; 1226.65688591516 ; 10.5279996798856 ; 32.9772378264092 ; 
PNADC_012022 ;  ; Mulher ;  ; Preta ;  ; Trabalhador doméstico ; 761629.28742718 ; 761629.28742718 ; 761629.28742718 ; 0 ; 100 ; 100 ; 1086.20744395161 ; 8.7938773698603 ; 33.3127685774774 ; 
PNADC_012022 ;  ; Mulher ;  ; Preta ;  ;  ; 9218783.99803532 ; 4220886.18301733 ; 5090076.66979801 ; 17.0761767094399 ; 45.785715165003 ; 55.2141873687765 ; 1800.52791977762 ; 10.3646523899296 ; 36.5098384717597 ; 
PNADC_012022 ;  ; Mulher ;  ; Negra ; Sim ; Trabalhador doméstico ; 783704.06386679 ; 783704.06386679 ; 783704.06386679 ; 0 ; 100 ; 100 ; 1516.06120032025 ; 8.99402850956256 ; 41.3487982113569 ; 
PNADC_012022 ;  ; Mulher ;  ; Negra ; Sim ;  ; 7792758.36108271 ; 7792758.36108271 ; 7792758.36108271 ; 0 ; 100 ; 100 ; 1973.41775069252 ; 12.0531548442138 ; 41.552482471221 ; 
PNADC_012022 ;  ; Mulher ;  ; Negra ; Não ; Trabalhador doméstico ; 2606710.94104465 ; 2606710.94104465 ; 2606710.94104465 ; 0 ; 100 ; 100 ; 843.489657146451 ; 8.78333987164264 ; 29.1729233771272 ; 
PNADC_012022 ;  ; Mulher ;  ; Negra ; Não ;  ; 5704460.26676856 ; 5704460.26676856 ; 5704460.26676856 ; 0 ; 100 ; 100 ; 1198.51194073561 ; 10.5080174515187 ; 32.5128366323125 ; 
PNADC_012022 ;  ; Mulher ;  ; Negra ;  ; Trabalhador doméstico ; 3390415.00491144 ; 3390415.00491144 ; 3390415.00491144 ; 0 ; 100 ; 100 ; 999.334680324254 ; 8.83245953977166 ; 31.9874114486158 ; 
